"","folio","agem","entidad","municipio","nom_mun","lat_decimal","lon_decimal","altitud"
"17218",17039,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17219",17040,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17220",17041,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17221",17042,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17222",17043,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17223",17044,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17224",17045,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17225",17046,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17226",17047,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17227",17048,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17228",17049,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17229",17050,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17230",17051,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17231",17052,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17232",17053,"20067","20","067","Oaxaca de Juárez",17.10840953125,-96.73265984375,1684.21875
"17233",17188,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17234",17176,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17235",17177,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17236",17178,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17237",17175,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17238",17180,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17239",17181,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17240",17182,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17241",17179,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17242",17171,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17243",17172,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17244",17173,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17245",17174,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17246",17183,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17247",17184,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17248",17185,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17249",17186,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17250",17187,"20068","20","068","Ocotlán de Morelos",16.7816388709677,-96.6743513225806,1532.90322580645
"17251",17440,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17252",17439,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17253",17426,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17254",17428,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17255",17429,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17256",17434,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17257",17427,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17258",17432,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17259",17433,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17260",17438,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17261",17431,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17262",17430,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17263",17436,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17264",17441,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17265",17425,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17266",17435,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17267",17443,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17268",17437,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17269",17442,"20079","20","079","Salina Cruz",16.1965426333333,-95.2136832333333,27.2333333333333
"17270",17296,"20083","20","083","San Agustín de las Juntas",17.0067804285714,-96.705123,1557.28571428571
"17271",17292,"20083","20","083","San Agustín de las Juntas",17.0067804285714,-96.705123,1557.28571428571
"17272",17293,"20083","20","083","San Agustín de las Juntas",17.0067804285714,-96.705123,1557.28571428571
"17273",17294,"20083","20","083","San Agustín de las Juntas",17.0067804285714,-96.705123,1557.28571428571
"17274",17295,"20083","20","083","San Agustín de las Juntas",17.0067804285714,-96.705123,1557.28571428571
"17275",17562,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17276",17559,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17277",17560,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17278",17566,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17279",17567,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17280",17568,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17281",17557,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17282",17558,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17283",17570,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17284",17571,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17285",17561,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17286",17573,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17287",17563,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17288",17564,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17289",17565,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17290",17572,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17291",17569,"20167","20","167","San José del Peñasco",16.2903615,-96.4987858333333,1731.5
"17292",17054,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17293",17055,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17294",17056,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17295",17057,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17296",17058,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17297",17059,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17298",17060,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17299",17061,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17300",17062,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17301",17063,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17302",17064,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17303",17065,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17304",17066,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17305",17067,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17306",17068,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17307",17069,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17308",17070,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17309",17071,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17310",17072,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17311",17073,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17312",17074,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17313",17075,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17314",17076,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17315",17077,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17316",17078,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17317",17079,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17318",17080,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17319",17579,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
"17320",17580,"20184","20","184","San Juan Bautista Tuxtepec",18.0420201363636,-96.0903776325758,36.9924242424242
